date,smp_max,smp_min,smp_mean,supply,year,month,day,dayofweek,temp_max,temp_min,temp_mean
2018-11-11,167.48,100.04,152.12,62.92,2018,11,11,6,18.0,11.45,14.781250000000002
2018-11-12,184.04,133.73,165.63,67.05,2018,11,12,0,14.7,12.899999999999999,13.604166666666664
2018-11-13,185.26,143.01,162.92,67.35,2018,11,13,1,15.350000000000001,12.05,13.32291666666667
2018-11-14,190.0,147.26,164.99,68.11,2018,11,14,2,16.45,10.65,13.420833333333329
2018-11-15,182.36,141.48,159.4,66.41,2018,11,15,3,19.4,11.65,15.6625
2018-11-16,171.31,101.11,154.59,67.26,2018,11,16,4,16.9,13.8,14.935416666666667
2018-11-17,172.02,99.67,156.76,66.29,2018,11,17,5,14.65,10.95,12.697916666666666
2018-11-18,166.53,95.48,148.43,66.14,2018,11,18,6,13.3,10.4,11.802083333333334
2018-11-19,161.95,134.92,154.05,69.59,2018,11,19,0,14.8,11.350000000000001,12.720833333333337
2018-11-20,163.5,147.68,156.51,70.5,2018,11,20,1,15.2,10.2,12.141666666666666
2018-11-21,160.43,144.61,154.65,69.77,2018,11,21,2,16.05,10.3,12.88541666666667
2018-11-22,169.43,146.41,156.96,73.43,2018,11,22,3,12.7,7.3999999999999995,10.168750000000001
2018-11-23,206.5,149.07,162.23,73.38,2018,11,23,4,12.0,6.550000000000001,8.995833333333335
2018-11-24,177.86,102.11,152.31,67.55,2018,11,24,5,17.55,9.649999999999999,14.039583333333335
2018-11-25,183.49,98.81,153.78,66.51,2018,11,25,6,15.3,10.2,12.747916666666669
2018-11-26,165.59,99.82,154.21,69.48,2018,11,26,0,16.75,10.850000000000001,14.06875
2018-11-27,163.26,139.53,155.4,69.31,2018,11,27,1,17.200000000000003,12.45,14.10416666666667
2018-11-28,204.02,140.26,163.78,71.08,2018,11,28,2,15.5,11.1,13.129166666666668
2018-11-29,204.23,144.53,162.1,70.04,2018,11,29,3,17.5,9.2,13.179166666666669
2018-11-30,185.96,149.17,164.16,69.44,2018,11,30,4,16.5,10.600000000000001,13.210416666666662
2018-12-01,189.08,106.18,169.49,67.57,2018,12,1,5,16.05,11.85,13.706250000000002
2018-12-02,193.06,88.98,161.04,64.17,2018,12,2,6,19.75,14.55,17.4
2018-12-03,196.23,160.5,173.87,67.14,2018,12,3,0,21.2,17.5,18.814583333333328
2018-12-04,194.37,140.39,175.42,70.67,2018,12,4,1,18.9,10.75,14.479166666666666
2018-12-05,196.52,142.83,170.85,73.29,2018,12,5,2,11.05,8.2,9.677083333333332
2018-12-06,219.62,155.96,174.03,75.18,2018,12,6,3,12.0,8.05,9.645833333333334
2018-12-07,216.15,156.96,178.78,81.61,2018,12,7,4,10.05,2.9000000000000004,5.372916666666668
2018-12-08,217.74,151.6,168.4,80.06,2018,12,8,5,5.65,2.6500000000000004,3.9062499999999996
2018-12-09,195.18,89.28,168.12,78.29,2018,12,9,6,4.25,2.5,3.4249999999999994
2018-12-10,201.14,154.04,176.1,79.78,2018,12,10,0,9.600000000000001,4.1,6.995833333333334
2018-12-11,219.71,152.11,170.77,79.03,2018,12,11,1,9.95,7.95,9.035416666666665
2018-12-12,194.73,148.38,175.2,84.42,2018,12,12,2,8.8,5.9,6.822916666666667
2018-12-13,219.21,151.06,174.66,83.11,2018,12,13,3,9.3,5.4,7.279166666666668
2018-12-14,199.22,149.14,173.6,83.54,2018,12,14,4,6.550000000000001,4.85,5.664583333333334
2018-12-15,198.86,161.02,173.94,79.37,2018,12,15,5,9.1,2.55,6.104166666666668
2018-12-16,175.56,151.39,166.51,74.17,2018,12,16,6,10.55,7.3,9.1
2018-12-17,177.14,161.58,166.48,82.0,2018,12,17,0,11.35,9.05,9.954166666666667
2018-12-18,201.05,161.49,172.24,80.85,2018,12,18,1,11.65,7.15,9.316666666666668
2018-12-19,176.76,161.0,167.02,73.9,2018,12,19,2,16.799999999999997,8.0,13.079166666666667
2018-12-20,218.66,155.58,168.83,76.57,2018,12,20,3,15.350000000000001,11.5,12.743750000000004
2018-12-21,216.32,149.78,173.92,71.74,2018,12,21,4,17.3,12.55,14.910416666666665
2018-12-22,177.75,103.24,163.91,71.11,2018,12,22,5,15.3,11.149999999999999,12.968749999999998
2018-12-23,198.5,147.55,170.15,74.77,2018,12,23,6,11.7,7.65,9.902083333333335
2018-12-24,214.49,160.5,170.59,80.25,2018,12,24,0,7.9,5.449999999999999,6.500000000000001
2018-12-25,191.42,147.53,169.78,74.63,2018,12,25,1,10.25,4.45,7.364583333333333
2018-12-26,205.36,161.71,172.32,80.19,2018,12,26,2,9.6,6.949999999999999,8.597916666666668
2018-12-27,208.27,161.88,174.74,89.53,2018,12,27,3,6.5,1.7000000000000002,2.9854166666666675
2018-12-28,214.13,161.88,180.16,90.76,2018,12,28,4,2.55,1.15,1.8687499999999997
2018-12-29,209.51,152.53,171.66,86.13,2018,12,29,5,3.85,1.25,2.704166666666666
2018-12-30,200.64,159.99,175.13,84.29,2018,12,30,6,3.7,2.15,3.0229166666666667
2018-12-31,211.99,104.37,170.41,85.75,2018,12,31,0,5.35,3.4,4.483333333333333
2019-01-01,168.22,71.64,138.28,81.11,2019,1,1,1,6.0,4.35,5.089583333333333
2019-01-02,192.93,142.55,158.79,90.17,2019,1,2,2,6.0,4.25,4.98125
2019-01-03,183.19,145.41,155.71,87.34,2019,1,3,3,7.5,3.5500000000000003,5.216666666666666
2019-01-04,175.35,142.88,157.04,85.2,2019,1,4,4,10.100000000000001,3.7,6.339583333333334
2019-01-05,164.41,106.06,147.77,83.75,2019,1,5,5,8.45,5.800000000000001,6.939583333333334
2019-01-06,192.13,100.08,152.83,82.32,2019,1,6,6,6.95,4.949999999999999,5.693750000000001
2019-01-07,193.97,140.41,160.03,85.12,2019,1,7,0,8.3,4.3,6.091666666666666
2019-01-08,190.67,146.52,153.94,88.68,2019,1,8,1,8.399999999999999,4.6,6.7145833333333345
2019-01-09,193.5,146.75,160.34,88.52,2019,1,9,2,5.85,2.1,4.3604166666666675
2019-01-10,192.45,144.49,161.03,86.79,2019,1,10,3,7.45,5.449999999999999,6.670833333333334
2019-01-11,192.51,138.01,158.77,83.32,2019,1,11,4,8.95,6.0,7.556249999999999
2019-01-12,192.24,138.99,160.42,80.81,2019,1,12,5,9.95,8.2,8.822916666666666
2019-01-13,192.73,99.82,155.67,81.62,2019,1,13,6,9.100000000000001,6.7,7.758333333333333
2019-01-14,188.16,132.94,159.58,83.8,2019,1,14,0,9.3,5.05,7.066666666666667
2019-01-15,192.02,145.62,159.06,87.05,2019,1,15,1,9.7,3.9499999999999997,7.274999999999999
2019-01-16,190.29,146.36,162.0,93.47,2019,1,16,2,3.8499999999999996,2.1,3.03125
2019-01-17,190.62,145.95,161.14,91.6,2019,1,17,3,6.699999999999999,3.6999999999999997,5.002083333333334
2019-01-18,192.89,146.36,157.9,86.66,2019,1,18,4,9.899999999999999,3.85,6.35625
2019-01-19,181.87,142.17,158.5,79.6,2019,1,19,5,12.6,5.05,9.404166666666665
2019-01-20,183.54,99.68,151.87,84.96,2019,1,20,6,11.350000000000001,4.0,7.181249999999999
2019-01-21,190.33,142.64,162.12,88.0,2019,1,21,0,7.9,3.4,5.5375000000000005
2019-01-22,191.35,142.51,159.34,86.77,2019,1,22,1,10.85,5.65,7.743750000000001
2019-01-23,189.0,131.17,159.2,86.03,2019,1,23,2,11.850000000000001,5.699999999999999,8.50625
2019-01-24,190.28,144.51,161.19,85.09,2019,1,24,3,9.55,4.6,6.756249999999999
2019-01-25,187.64,141.19,161.04,87.41,2019,1,25,4,9.45,3.35,6.210416666666666
2019-01-26,193.46,144.19,158.62,89.98,2019,1,26,5,5.4,3.0,3.983333333333333
2019-01-27,181.53,139.31,154.61,84.16,2019,1,27,6,8.649999999999999,2.65,5.545833333333334
2019-01-28,191.86,110.86,159.11,87.08,2019,1,28,0,10.3,5.35,7.7625
2019-01-29,189.75,133.91,163.04,84.98,2019,1,29,1,9.0,3.05,6.070833333333332
2019-01-30,182.75,109.43,155.18,82.15,2019,1,30,2,10.45,7.1,8.258333333333335
2019-01-31,194.05,110.62,156.54,91.6,2019,1,31,3,7.5,3.2,4.897916666666667
2019-02-01,159.88,116.4,133.5,87.95,2019,2,1,4,6.05,2.9000000000000004,4.370833333333333
2019-02-02,168.75,110.92,136.94,79.2,2019,2,2,5,13.350000000000001,4.95,8.912500000000001
2019-02-03,166.91,61.72,134.62,73.06,2019,2,3,6,16.450000000000003,9.0,13.24375
2019-02-04,169.52,114.13,131.18,78.3,2019,2,4,0,9.1,5.65,7.216666666666669
2019-02-05,142.88,53.16,121.25,73.45,2019,2,5,1,12.9,4.5,9.004166666666666
2019-02-06,160.1,61.72,129.16,72.49,2019,2,6,2,14.850000000000001,9.399999999999999,11.9125
2019-02-07,166.84,125.04,136.11,85.25,2019,2,7,3,12.3,2.4,7.372916666666666
2019-02-08,165.46,124.76,139.99,85.17,2019,2,8,4,5.4,1.5,3.1833333333333336
2019-02-09,164.0,122.58,140.41,89.63,2019,2,9,5,4.5,1.65,2.9937500000000004
2019-02-10,166.69,126.75,142.92,84.03,2019,2,10,6,4.550000000000001,1.9500000000000002,3.0729166666666665
2019-02-11,164.14,125.04,141.05,90.72,2019,2,11,0,4.4,3.0999999999999996,3.6
2019-02-12,169.2,125.04,137.83,85.78,2019,2,12,1,8.350000000000001,2.0,5.316666666666667
2019-02-13,169.54,125.04,136.21,87.79,2019,2,13,2,8.45,5.300000000000001,6.725000000000001
2019-02-14,163.19,120.66,132.76,88.15,2019,2,14,3,6.95,4.25,5.408333333333334
2019-02-15,167.55,125.04,135.95,87.68,2019,2,15,4,7.550000000000001,5.25,6.3812500000000005
2019-02-16,160.64,113.9,135.76,87.13,2019,2,16,5,6.5,3.25,4.391666666666667
2019-02-17,161.83,120.63,135.17,84.73,2019,2,17,6,6.4,3.15,4.235416666666667
2019-02-18,168.05,125.04,137.37,84.23,2019,2,18,0,9.55,3.5,6.866666666666666
2019-02-19,169.4,116.8,133.36,82.39,2019,2,19,1,13.3,6.300000000000001,9.65
2019-02-20,169.47,125.04,136.44,82.82,2019,2,20,2,8.600000000000001,5.25,6.879166666666666
2019-02-21,161.36,125.04,138.76,83.36,2019,2,21,3,8.8,5.6,7.029166666666666
2019-02-22,169.54,124.51,136.38,82.92,2019,2,22,4,11.25,6.35,8.387500000000003
2019-02-23,161.67,121.11,141.01,77.61,2019,2,23,5,13.3,5.75,9.404166666666669
2019-02-24,165.33,89.7,133.31,77.16,2019,2,24,6,13.600000000000001,9.05,11.320833333333333
2019-02-25,169.01,116.84,141.62,80.1,2019,2,25,0,12.7,7.4,9.499999999999998
2019-02-26,168.62,129.77,142.52,81.53,2019,2,26,1,12.4,6.25,9.104166666666666
2019-02-27,167.08,121.24,140.02,81.95,2019,2,27,2,12.0,9.25,10.527083333333335
2019-02-28,165.83,113.07,135.37,80.93,2019,2,28,3,13.0,8.5,10.43125
2019-03-01,168.66,123.69,142.02,79.3,2019,3,1,4,11.899999999999999,6.4,9.277083333333334
2019-03-02,169.58,91.06,130.13,77.48,2019,3,2,5,13.8,7.75,10.429166666666667
2019-03-03,154.97,93.03,127.65,75.37,2019,3,3,6,13.25,10.2,11.61875
2019-03-04,169.3,123.32,133.49,80.49,2019,3,4,0,12.05,8.55,10.070833333333335
2019-03-05,169.66,123.8,133.66,78.36,2019,3,5,1,14.0,7.6499999999999995,10.9375
2019-03-06,169.37,123.8,134.74,79.71,2019,3,6,2,12.55,8.649999999999999,10.366666666666669
2019-03-07,165.81,123.54,134.71,84.43,2019,3,7,3,10.3,7.0,8.220833333333333
2019-03-08,169.37,123.8,132.78,81.18,2019,3,8,4,12.5,4.65,8.700000000000001
2019-03-09,131.04,117.21,126.69,74.57,2019,3,9,5,15.05,7.15,11.049999999999999
2019-03-10,134.95,108.89,126.03,74.93,2019,3,10,6,12.9,9.7,11.225000000000001
2019-03-11,165.54,123.8,133.41,79.97,2019,3,11,0,13.45,7.699999999999999,10.304166666666665
2019-03-12,168.41,118.09,130.22,78.78,2019,3,12,1,14.8,6.2,10.39583333333333
2019-03-13,163.47,123.8,143.1,84.49,2019,3,13,2,11.35,5.1,7.824999999999999
2019-03-14,168.8,123.8,139.75,83.09,2019,3,14,3,12.85,6.45,9.054166666666667
2019-03-15,182.9,114.23,150.07,81.55,2019,3,15,4,14.25,6.75,10.164583333333335
2019-03-16,172.69,127.13,152.46,79.1,2019,3,16,5,11.75,5.75,8.81875
2019-03-17,163.14,120.66,145.13,77.48,2019,3,17,6,13.8,8.899999999999999,11.493749999999999
2019-03-18,178.86,117.41,151.62,79.39,2019,3,18,0,13.95,7.75,10.366666666666665
2019-03-19,174.06,118.34,150.87,76.91,2019,3,19,1,16.5,8.75,12.335416666666667
2019-03-20,180.31,117.47,151.11,73.5,2019,3,20,2,17.55,10.55,14.4125
2019-03-21,168.85,114.17,147.59,76.61,2019,3,21,3,17.1,7.45,11.768750000000002
2019-03-22,167.19,125.66,152.1,82.27,2019,3,22,4,10.25,6.25,7.545833333333333
2019-03-23,174.46,117.71,149.78,82.29,2019,3,23,5,11.95,6.199999999999999,8.40833333333333
2019-03-24,170.95,114.91,147.13,79.88,2019,3,24,6,10.95,4.0,7.324999999999998
2019-03-25,176.15,117.6,150.11,80.02,2019,3,25,0,11.9,6.6,9.260416666666668
2019-03-26,171.49,120.48,143.25,77.48,2019,3,26,1,18.6,8.7,13.835416666666665
2019-03-27,171.97,114.79,139.69,72.94,2019,3,27,2,17.2,11.75,14.687499999999998
2019-03-28,178.56,114.12,148.23,73.05,2019,3,28,3,17.15,12.600000000000001,14.69375
2019-03-29,179.08,115.26,149.46,72.72,2019,3,29,4,17.0,11.55,14.216666666666667
2019-03-30,168.35,109.51,149.03,79.13,2019,3,30,5,14.75,7.35,11.595833333333337
2019-03-31,168.35,117.66,149.14,81.4,2019,3,31,6,10.2,6.2,7.868750000000002
2019-04-01,217.93,134.52,147.73,80.91,2019,4,1,0,13.05,6.1,9.508333333333331
2019-04-02,179.62,127.09,148.66,81.04,2019,4,2,1,14.0,8.85,10.810416666666667
2019-04-03,218.06,119.83,147.43,81.98,2019,4,3,2,14.55,7.5,10.43125
2019-04-04,181.52,122.51,145.53,77.88,2019,4,4,3,14.9,6.550000000000001,10.897916666666669
2019-04-05,160.92,136.04,146.23,75.43,2019,4,5,4,17.85,11.55,14.0375
2019-04-06,165.45,115.83,146.13,72.17,2019,4,6,5,17.8,11.1,13.862499999999997
2019-04-07,165.8,125.14,142.17,68.16,2019,4,7,6,18.5,11.9,15.068750000000001
2019-04-08,182.16,120.05,145.95,71.92,2019,4,8,0,17.45,11.5,14.510416666666666
2019-04-09,221.96,123.01,151.2,73.71,2019,4,9,1,16.4,13.9,14.993749999999997
2019-04-10,224.71,127.39,153.01,78.43,2019,4,10,2,14.649999999999999,9.399999999999999,10.783333333333331
2019-04-11,217.69,126.61,150.53,76.96,2019,4,11,3,13.5,9.4,11.339583333333332
2019-04-12,180.36,136.8,146.84,77.04,2019,4,12,4,16.2,9.85,12.956249999999997
2019-04-13,176.47,129.7,156.28,74.11,2019,4,13,5,16.6,9.6,13.40625
2019-04-14,181.61,127.21,147.16,73.36,2019,4,14,6,17.25,10.95,13.875
2019-04-15,181.48,135.35,148.11,74.73,2019,4,15,0,17.3,9.7,13.060416666666667
2019-04-16,157.53,136.49,144.93,69.44,2019,4,16,1,20.3,11.45,15.75416666666667
2019-04-17,162.6,136.49,147.63,73.39,2019,4,17,2,17.3,13.45,15.468750000000002
2019-04-18,181.74,136.34,145.67,70.74,2019,4,18,3,19.05,11.8,15.43125
2019-04-19,181.48,135.42,147.53,67.73,2019,4,19,4,19.15,12.75,16.23541666666667
2019-04-20,155.26,124.68,144.4,69.22,2019,4,20,5,18.9,14.55,16.4375
2019-04-21,163.95,126.77,147.07,64.02,2019,4,21,6,20.9,14.350000000000001,17.67083333333333
2019-04-22,164.52,136.96,148.23,65.73,2019,4,22,0,21.25,16.7,19.047916666666666
2019-04-23,160.84,125.42,147.19,67.18,2019,4,23,1,19.1,16.85,18.02291666666667
2019-04-24,164.66,126.48,146.58,66.42,2019,4,24,2,20.05,16.05,17.658333333333335
2019-04-25,164.3,139.15,147.04,66.63,2019,4,25,3,17.85,14.65,16.1625
2019-04-26,156.61,136.8,145.24,73.65,2019,4,26,4,15.850000000000001,11.15,12.549999999999995
2019-04-27,225.06,136.46,149.72,70.14,2019,4,27,5,15.8,10.85,13.408333333333333
2019-04-28,164.56,127.99,146.72,66.8,2019,4,28,6,17.1,12.75,14.975000000000001
2019-04-29,165.41,135.97,146.38,70.28,2019,4,29,0,18.9,14.5,15.993750000000004
2019-04-30,160.79,136.63,147.02,68.97,2019,4,30,1,16.9,14.3,15.422916666666667
2019-05-01,146.05,133.43,139.95,68.46,2019,5,1,2,19.1,13.15,15.13125
2019-05-02,179.02,136.56,147.09,69.78,2019,5,2,3,21.9,13.350000000000001,17.525000000000002
2019-05-03,180.46,134.72,145.75,69.67,2019,5,3,4,22.5,15.75,19.09583333333334
2019-05-04,182.81,133.33,143.88,66.6,2019,5,4,5,21.9,14.4,18.7
2019-05-05,150.07,133.1,139.69,66.23,2019,5,5,6,22.0,16.25,18.879166666666666
2019-05-06,183.65,136.86,143.51,68.31,2019,5,6,0,18.8,13.350000000000001,16.23125
2019-05-07,143.93,133.43,138.94,70.67,2019,5,7,1,18.6,12.45,15.387499999999998
2019-05-08,184.71,133.43,142.56,66.53,2019,5,8,2,19.2,12.7,16.020833333333332
2019-05-09,183.37,133.43,142.51,69.18,2019,5,9,3,20.45,14.95,17.347916666666663
2019-05-10,176.16,133.43,145.78,68.22,2019,5,10,4,20.9,14.45,17.63125
2019-05-11,176.62,132.99,141.83,66.55,2019,5,11,5,22.25,15.149999999999999,18.41458333333333
2019-05-12,151.15,130.2,139.58,64.82,2019,5,12,6,21.25,15.3,18.470833333333335
2019-05-13,147.45,132.47,141.0,65.82,2019,5,13,0,21.799999999999997,17.049999999999997,19.395833333333332
2019-05-14,182.57,133.13,142.65,66.88,2019,5,14,1,22.8,18.05,20.14791666666667
2019-05-15,226.1,133.43,163.91,67.16,2019,5,15,2,24.1,17.15,20.95
2019-05-16,184.2,133.43,147.22,67.45,2019,5,16,3,25.25,18.75,21.775000000000002
2019-05-17,184.95,133.43,145.18,65.81,2019,5,17,4,23.45,18.25,20.981249999999996
2019-05-18,178.17,132.62,145.17,62.51,2019,5,18,5,21.5,18.65,19.804166666666664
2019-05-19,183.54,132.9,147.62,62.95,2019,5,19,6,22.05,17.35,20.133333333333336
2019-05-20,179.09,133.43,147.84,66.67,2019,5,20,0,18.3,15.2,17.16875
2019-05-21,183.25,133.43,144.42,65.77,2019,5,21,1,23.1,14.7,18.747916666666665
2019-05-22,146.41,133.43,139.72,65.9,2019,5,22,2,24.1,15.85,20.035416666666666
2019-05-23,148.98,132.63,141.28,66.7,2019,5,23,3,25.799999999999997,18.25,21.34166666666667
2019-05-24,185.3,132.09,142.97,67.01,2019,5,24,4,27.2,19.6,22.860416666666666
2019-05-25,180.17,129.27,149.16,65.02,2019,5,25,5,24.65,18.200000000000003,21.54375
2019-05-26,178.79,127.7,143.77,62.88,2019,5,26,6,23.549999999999997,20.05,21.375
2019-05-27,175.65,129.23,145.98,67.05,2019,5,27,0,21.15,16.1,19.520833333333336
2019-05-28,178.92,131.59,149.97,64.06,2019,5,28,1,21.4,15.55,18.52708333333333
2019-05-29,175.48,134.08,148.34,65.99,2019,5,29,2,25.65,18.55,21.683333333333334
2019-05-30,180.1,132.29,147.88,65.02,2019,5,30,3,24.45,17.6,21.13958333333333
2019-05-31,180.46,133.22,145.36,63.97,2019,5,31,4,20.65,16.299999999999997,17.96666666666667
2019-06-01,193.34,129.06,145.29,63.03,2019,6,1,5,21.9,15.65,18.687500000000004
2019-06-02,159.37,131.11,141.84,63.08,2019,6,2,6,22.950000000000003,17.85,20.070833333333333
2019-06-03,150.7,133.94,142.62,65.43,2019,6,3,0,23.75,17.75,20.785416666666666
2019-06-04,240.07,132.54,162.13,67.49,2019,6,4,1,24.6,19.2,21.64166666666667
2019-06-05,232.18,133.15,173.58,67.27,2019,6,5,2,25.75,19.5,22.431250000000002
2019-06-06,239.85,136.87,156.12,67.86,2019,6,6,3,24.4,19.65,21.849999999999998
2019-06-07,236.19,131.95,169.61,64.21,2019,6,7,4,22.6,18.299999999999997,19.8
2019-06-08,186.16,129.73,150.12,63.27,2019,6,8,5,20.9,17.75,19.29166666666667
2019-06-09,190.01,128.08,145.95,62.54,2019,6,9,6,22.35,18.0,19.64166666666667
2019-06-10,193.05,131.68,154.07,63.91,2019,6,10,0,22.5,17.700000000000003,19.802083333333336
2019-06-11,192.37,133.84,144.27,65.17,2019,6,11,1,21.75,18.0,19.656249999999996
2019-06-12,191.21,135.75,145.67,65.25,2019,6,12,2,21.65,16.85,19.408333333333335
2019-06-13,193.42,133.48,153.81,66.2,2019,6,13,3,23.5,16.25,20.258333333333336
2019-06-14,187.75,133.3,151.72,64.98,2019,6,14,4,20.85,17.5,19.606250000000003
2019-06-15,188.48,134.46,146.89,63.43,2019,6,15,5,22.799999999999997,18.15,20.133333333333333
2019-06-16,188.45,130.31,145.13,62.72,2019,6,16,6,23.35,18.65,20.641666666666666
2019-06-17,235.98,135.17,187.17,65.36,2019,6,17,0,22.75,18.0,20.47083333333333
2019-06-18,238.0,137.84,207.73,65.82,2019,6,18,1,22.05,19.700000000000003,20.8125
2019-06-19,237.75,140.51,211.85,66.68,2019,6,19,2,24.0,19.4,21.424999999999997
2019-06-20,241.07,172.61,214.56,67.32,2019,6,20,3,24.5,19.35,22.164583333333336
2019-06-21,239.23,174.81,214.8,67.39,2019,6,21,4,24.7,20.55,22.564583333333335
2019-06-22,242.02,137.49,196.74,65.42,2019,6,22,5,24.1,19.5,21.575000000000003
2019-06-23,233.26,132.05,181.62,64.12,2019,6,23,6,23.15,19.0,21.1
2019-06-24,238.93,132.05,184.91,66.52,2019,6,24,0,23.9,18.55,21.35208333333333
2019-06-25,235.21,137.23,170.25,67.01,2019,6,25,1,26.0,19.549999999999997,23.002083333333328
2019-06-26,191.36,138.5,157.31,70.62,2019,6,26,2,23.45,19.8,21.95416666666667
2019-06-27,162.5,135.26,151.08,70.26,2019,6,27,3,25.5,22.049999999999997,23.16875
2019-06-28,191.07,136.85,154.48,70.0,2019,6,28,4,24.95,20.75,23.00208333333333
2019-06-29,192.26,135.92,153.88,72.63,2019,6,29,5,24.799999999999997,22.299999999999997,23.625000000000004
2019-06-30,192.26,139.62,152.35,67.55,2019,6,30,6,24.9,21.35,22.714583333333334
2019-07-01,191.46,149.58,160.04,71.52,2019,7,1,0,23.75,20.799999999999997,22.14166666666667
2019-07-02,198.15,152.23,157.4,69.86,2019,7,2,1,23.45,20.6,21.941666666666666
2019-07-03,161.09,152.25,155.5,69.33,2019,7,3,2,23.75,20.6,21.918750000000003
2019-07-04,195.17,149.58,164.76,70.42,2019,7,4,3,25.75,19.5,22.427083333333332
2019-07-05,197.41,152.23,157.6,70.61,2019,7,5,4,27.15,21.75,23.90625
2019-07-06,196.48,149.5,160.09,68.56,2019,7,6,5,26.6,20.45,23.310416666666665
2019-07-07,193.29,149.4,159.54,65.37,2019,7,7,6,24.9,21.85,23.08125
2019-07-08,247.87,149.58,187.12,67.86,2019,7,8,0,22.3,21.1,21.816666666666666
2019-07-09,167.33,150.88,156.87,68.43,2019,7,9,1,23.05,21.299999999999997,21.958333333333332
2019-07-10,160.36,152.41,157.51,69.5,2019,7,10,2,22.2,21.049999999999997,21.829166666666666
2019-07-11,161.19,149.58,155.71,70.13,2019,7,11,3,26.950000000000003,20.950000000000003,23.47083333333333
2019-07-12,167.08,149.58,158.54,70.37,2019,7,12,4,25.2,20.85,22.943749999999998
2019-07-13,172.13,149.5,156.47,66.27,2019,7,13,5,22.1,19.200000000000003,20.900000000000002
2019-07-14,170.0,149.4,158.25,69.22,2019,7,14,6,26.35,21.200000000000003,23.700000000000003
2019-07-15,163.47,149.26,157.7,72.48,2019,7,15,0,25.75,21.799999999999997,23.67291666666667
2019-07-16,160.55,152.1,155.77,73.21,2019,7,16,1,26.3,21.7,24.01041666666666
2019-07-17,197.86,149.58,159.14,75.92,2019,7,17,2,26.2,22.9,24.08333333333334
2019-07-18,250.98,151.56,175.32,73.2,2019,7,18,3,24.95,23.4,24.268749999999997
2019-07-19,187.16,150.61,172.2,75.87,2019,7,19,4,25.1,23.8,24.40625
2019-07-20,193.13,150.07,160.55,70.26,2019,7,20,5,24.75,22.799999999999997,23.28125
2019-07-21,189.26,149.4,160.63,74.05,2019,7,21,6,29.0,22.8,25.120833333333337
2019-07-22,248.9,149.58,174.43,81.4,2019,7,22,0,27.65,24.25,25.36666666666666
2019-07-23,194.51,149.97,167.3,82.75,2019,7,23,1,27.65,24.2,25.556250000000002
2019-07-24,189.78,149.88,168.8,83.35,2019,7,24,2,26.5,24.55,25.349999999999998
2019-07-25,245.57,149.58,188.49,85.37,2019,7,25,3,27.05,24.8,25.702083333333338
2019-07-26,599.28,149.58,184.8,86.26,2019,7,26,4,27.7,25.0,26.222916666666666
2019-07-27,158.52,131.91,153.05,82.91,2019,7,27,5,27.85,25.85,26.537500000000005
2019-07-28,172.18,147.07,156.41,83.66,2019,7,28,6,28.8,25.799999999999997,27.116666666666664
2019-07-29,166.63,148.73,157.88,89.53,2019,7,29,0,29.55,25.6,27.53333333333333
2019-07-30,198.61,147.11,160.05,93.28,2019,7,30,1,28.85,26.700000000000003,27.60833333333333
2019-07-31,192.15,146.2,163.09,93.33,2019,7,31,2,29.950000000000003,26.9,28.13541666666667
2019-08-01,171.92,150.57,164.78,93.97,2019,8,1,3,30.6,26.4,28.366666666666664
2019-08-02,176.69,150.68,163.05,92.73,2019,8,2,4,30.5,25.5,28.11666666666667
2019-08-03,172.69,149.49,162.28,86.5,2019,8,3,5,29.9,25.8,27.98958333333334
2019-08-04,175.91,149.38,160.94,86.89,2019,8,4,6,30.4,26.25,28.208333333333332
2019-08-05,233.37,149.81,173.78,90.65,2019,8,5,0,29.65,25.8,27.704166666666666
2019-08-06,230.47,149.56,177.38,92.51,2019,8,6,1,30.549999999999997,26.0,28.23333333333333
2019-08-07,233.62,149.56,181.13,95.82,2019,8,7,2,30.7,26.0,28.441666666666663
2019-08-08,230.02,152.3,181.09,96.54,2019,8,8,3,31.75,27.0,29.518749999999994
2019-08-09,232.85,151.88,179.34,92.95,2019,8,9,4,31.799999999999997,27.65,29.433333333333337
2019-08-10,234.57,149.49,171.37,86.02,2019,8,10,5,30.549999999999997,28.1,29.018749999999997
2019-08-11,171.77,152.26,160.17,84.5,2019,8,11,6,28.450000000000003,27.15,27.706249999999994
2019-08-12,232.21,149.56,174.33,91.15,2019,8,12,0,28.95,27.1,27.700000000000003
2019-08-13,231.05,149.56,174.1,94.01,2019,8,13,1,31.1,25.65,28.697916666666675
2019-08-14,177.13,149.56,164.25,92.76,2019,8,14,2,31.049999999999997,27.2,28.789583333333336
2019-08-15,236.72,149.38,171.91,83.14,2019,8,15,3,29.6,26.05,27.514583333333334
2019-08-16,176.03,149.73,163.58,85.45,2019,8,16,4,30.25,25.2,27.34583333333333
2019-08-17,178.35,149.51,162.44,85.26,2019,8,17,5,29.75,24.6,27.283333333333335
2019-08-18,176.51,149.28,159.75,79.04,2019,8,18,6,28.25,25.6,26.737499999999997
2019-08-19,179.48,148.18,164.33,84.16,2019,8,19,0,28.9,24.25,26.295833333333324
2019-08-20,173.74,149.56,161.4,87.23,2019,8,20,1,29.1,25.25,27.043750000000006
2019-08-21,175.67,150.11,164.1,88.93,2019,8,21,2,29.700000000000003,26.05,27.170833333333345
